version,group,family,stage,size_label,profile,target,experiment_purpose,config,training_status,probe_complete,initial_psnr_db,peak_psnr_db,peak_progress,final_psnr_db,gain_from_initial_db,drop_from_peak_db,needs_attention,attention_reason,validation_basis,trajectory,scope_count,data_source,metrics_or_log_path,rmdsrn_final_total_loss,rmdsrn_final_member_loss,rmdsrn_final_variance_kl,rmdsrn_final_lambda,rmdsrn_final_lr,result_summary
explorationv3,explorationv3 / RMDSRN / 正式 Size 矩阵烟雾测试,RMDSRN,reconstruction,Size326,formal,PD,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/RMDSRN/Size326/ionization__PD.yaml,ok,true,32.28676,32.28676,5,28.771996,-3.514764,3.514764,true,"collapse=3.5148dB,gain=-3.5148dB",v3 官方严格校验,"5:32.28676,10:31.495288,15:30.567692,20:29.239727,25:28.758598,30:28.74342,35:28.564369,40:28.500386,45:28.691096,50:28.771996",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-rmdsrn-ionization-size326-PD/20260812_182739_947911/metrics/exploration_psnr.tsv,,,,,,"需关注：最终 PSNR=28.772 dB，首探针增益=-3.515 dB，较峰值回落=3.515 dB；collapse=3.5148dB,gain=-3.5148dB。"
explorationv3,explorationv3 / RMDSRN / 正式 Size 矩阵烟雾测试,RMDSRN,reconstruction,Size652,formal,GT,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/RMDSRN/Size652/ionization__GT.yaml,ok,true,32.619246,32.619246,5,28.203464,-4.415782,4.415782,true,"collapse=4.4158dB,gain=-4.4158dB",v3 官方严格校验,"5:32.619246,10:31.283565,15:30.57261,20:29.664498,25:29.083718,30:28.566079,35:28.242287,40:28.113781,45:28.199067,50:28.203464",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-rmdsrn-ionization-size652-GT/20260812_190327_042239/metrics/exploration_psnr.tsv,,,,,,"需关注：最终 PSNR=28.203 dB，首探针增益=-4.416 dB，较峰值回落=4.416 dB；collapse=4.4158dB,gain=-4.4158dB。"
explorationv3,explorationv3 / RMDSRN / 正式 Size 矩阵烟雾测试,RMDSRN,reconstruction,Size652,formal,H_plus,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/RMDSRN/Size652/ionization__H_plus.yaml,ok,true,30.876648,30.876648,5,29.622549,-1.254099,1.254099,true,"collapse=1.2541dB,gain=-1.2541dB",v3 官方严格校验,"5:30.876648,10:30.513274,15:29.934913,20:29.499036,25:29.143,30:29.081724,35:29.298217,40:29.497536,45:29.600922,50:29.622549",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-rmdsrn-ionization-size652-H_plus/20260812_190326_929614/metrics/exploration_psnr.tsv,,,,,,"需关注：最终 PSNR=29.623 dB，首探针增益=-1.254 dB，较峰值回落=1.254 dB；collapse=1.2541dB,gain=-1.2541dB。"
explorationv3,explorationv3 / RMDSRN / 正式 Size 矩阵烟雾测试,RMDSRN,reconstruction,Size652,formal,H2,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/RMDSRN/Size652/ionization__H2.yaml,ok,true,35.088882,35.088882,5,34.043079,-1.045803,1.045803,true,"collapse=1.0458dB,gain=-1.0458dB",v3 官方严格校验,"5:35.088882,10:34.590165,15:33.927841,20:33.016164,25:32.558123,30:30.340119,35:32.080806,40:33.271574,45:34.010306,50:34.043079",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-rmdsrn-ionization-size652-H2/20260812_190327_048203/metrics/exploration_psnr.tsv,,,,,,"需关注：最终 PSNR=34.043 dB，首探针增益=-1.046 dB，较峰值回落=1.046 dB；collapse=1.0458dB,gain=-1.0458dB。"
explorationv3,explorationv3 / RMDSRN / 正式 Size 矩阵烟雾测试,RMDSRN,reconstruction,Size652,formal,He,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/RMDSRN/Size652/ionization__He.yaml,ok,true,30.224577,30.224577,5,29.823849,-0.400728,0.400728,true,gain=-0.4007dB,v3 官方严格校验,"5:30.224577,10:30.109255,15:29.822119,20:29.312937,25:29.140033,30:29.232967,35:29.490093,40:29.649013,45:29.801544,50:29.823849",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-rmdsrn-ionization-size652-He/20260812_190327_185505/metrics/exploration_psnr.tsv,,,,,,需关注：最终 PSNR=29.824 dB，首探针增益=-0.401 dB，较峰值回落=0.401 dB；gain=-0.4007dB。
explorationv3,explorationv3 / RMDSRN / 正式 Size 矩阵烟雾测试,RMDSRN,reconstruction,Size652,formal,PD,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/RMDSRN/Size652/ionization__PD.yaml,ok,true,33.64843,33.64843,5,29.352129,-4.296301,4.296301,true,"collapse=4.2963dB,gain=-4.2963dB",v3 官方严格校验,"5:33.64843,10:32.537447,15:31.682289,20:30.816498,25:29.887591,30:28.894427,35:28.738837,40:29.02941,45:29.265398,50:29.352129",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-rmdsrn-ionization-size652-PD/20260812_190326_869120/metrics/exploration_psnr.tsv,,,,,,"需关注：最终 PSNR=29.352 dB，首探针增益=-4.296 dB，较峰值回落=4.296 dB；collapse=4.2963dB,gain=-4.2963dB。"
explorationv3,explorationv3 / SIREN / 正式 Size 矩阵烟雾测试,SIREN,reconstruction,Size082,formal,GT,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/SIREN/Size082/ionization__GT.yaml,ok,true,32.914265,36.7282,50,36.7282,3.813935,0,false,,v3 官方严格校验,"5:32.914265,10:34.027371,15:34.839125,20:35.201891,25:35.429875,30:35.739669,35:35.988808,40:36.383619,45:36.612094,50:36.7282",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-siren-ionization-size082-GT/20260812_203540_474235/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=36.728 dB，首探针增益=+3.814 dB，较峰值回落=0.000 dB。
explorationv3,explorationv3 / SIREN / 正式 Size 矩阵烟雾测试,SIREN,reconstruction,Size082,formal,H_plus,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/SIREN/Size082/ionization__H_plus.yaml,ok,true,31.074783,34.503211,45,34.39947,3.324687,0.103741,false,,v3 官方严格校验,"5:31.074783,10:32.413866,15:32.907593,20:33.226414,25:33.590739,30:33.279193,35:33.641837,40:34.307679,45:34.503211,50:34.39947",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-siren-ionization-size082-H_plus/20260812_203539_855376/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=34.399 dB，首探针增益=+3.325 dB，较峰值回落=0.104 dB。
explorationv3,explorationv3 / SIREN / 正式 Size 矩阵烟雾测试,SIREN,reconstruction,Size082,formal,H2,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/SIREN/Size082/ionization__H2.yaml,ok,true,33.66359,40.257997,45,40.220162,6.556572,0.037835,false,,v3 官方严格校验,"5:33.66359,10:38.267578,15:38.790646,20:39.356352,25:39.702355,30:39.935407,35:39.90744,40:40.071035,45:40.257997,50:40.220162",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-siren-ionization-size082-H2/20260812_203539_321436/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=40.220 dB，首探针增益=+6.557 dB，较峰值回落=0.038 dB。
explorationv3,explorationv3 / SIREN / 正式 Size 矩阵烟雾测试,SIREN,reconstruction,Size082,formal,He,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/SIREN/Size082/ionization__He.yaml,ok,true,30.272226,33.535011,45,32.971372,2.699146,0.563639,false,,v3 官方严格校验,"5:30.272226,10:31.126005,15:31.581408,20:31.92274,25:32.551999,30:32.808627,35:32.817525,40:33.137839,45:33.535011,50:32.971372",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-siren-ionization-size082-He/20260812_203540_267619/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=32.971 dB，首探针增益=+2.699 dB，较峰值回落=0.564 dB。
explorationv3,explorationv3 / SIREN / 正式 Size 矩阵烟雾测试,SIREN,reconstruction,Size082,formal,PD,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/SIREN/Size082/ionization__PD.yaml,ok,true,34.53602,39.673467,50,39.673467,5.137447,0,false,,v3 官方严格校验,"5:34.53602,10:36.259268,15:37.275046,20:38.006566,25:38.461539,30:38.928939,35:38.878736,40:39.381354,45:39.665073,50:39.673467",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-siren-ionization-size082-PD/20260812_203540_063734/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=39.673 dB，首探针增益=+5.137 dB，较峰值回落=0.000 dB。
explorationv3,explorationv3 / SIREN / 正式 Size 矩阵烟雾测试,SIREN,reconstruction,Size1304,formal,GT,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/SIREN/Size1304/ionization__GT.yaml,ok,true,36.004141,39.79063,45,39.631715,3.627574,0.158915,false,,v3 官方严格校验,"5:36.004141,10:36.168184,15:37.389659,20:38.320489,25:38.735867,30:38.879833,35:38.556904,40:39.063557,45:39.79063,50:39.631715",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-siren-ionization-size1304-GT/20260813_000338_477109/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=39.632 dB，首探针增益=+3.628 dB，较峰值回落=0.159 dB。
explorationv3,explorationv3 / SIREN / 正式 Size 矩阵烟雾测试,SIREN,reconstruction,Size1304,formal,H_plus,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/SIREN/Size1304/ionization__H_plus.yaml,ok,true,31.703293,33.106748,25,31.334528,-0.368765,1.77222,true,"collapse=1.7722dB,gain=-0.3688dB",v3 官方严格校验,"5:31.703293,10:32.337653,15:32.723236,20:33.07725,25:33.106748,30:32.041506,35:31.536315,40:31.287013,45:31.676642,50:31.334528",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-siren-ionization-size1304-H_plus/20260813_000338_701529/metrics/exploration_psnr.tsv,,,,,,"需关注：最终 PSNR=31.335 dB，首探针增益=-0.369 dB，较峰值回落=1.772 dB；collapse=1.7722dB,gain=-0.3688dB。"
explorationv3,explorationv3 / SIREN / 正式 Size 矩阵烟雾测试,SIREN,reconstruction,Size1304,formal,H2,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/SIREN/Size1304/ionization__H2.yaml,ok,true,35.206389,37.688675,25,36.845184,1.638795,0.843491,false,,v3 官方严格校验,"5:35.206389,10:36.784585,15:37.403592,20:37.420143,25:37.688675,30:37.396418,35:37.36488,40:37.161254,45:37.210851,50:36.845184",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-siren-ionization-size1304-H2/20260813_000339_202086/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=36.845 dB，首探针增益=+1.639 dB，较峰值回落=0.843 dB。
explorationv3,explorationv3 / SIREN / 正式 Size 矩阵烟雾测试,SIREN,reconstruction,Size1304,formal,He,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/SIREN/Size1304/ionization__He.yaml,ok,true,30.387277,31.949738,15,30.358048,-0.029229,1.59169,true,"collapse=1.5917dB,gain=-0.0292dB",v3 官方严格校验,"5:30.387277,10:31.36896,15:31.949738,20:31.93007,25:31.498626,30:31.229383,35:30.663121,40:30.669665,45:30.720091,50:30.358048",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-siren-ionization-size1304-He/20260813_000339_162551/metrics/exploration_psnr.tsv,,,,,,"需关注：最终 PSNR=30.358 dB，首探针增益=-0.029 dB，较峰值回落=1.592 dB；collapse=1.5917dB,gain=-0.0292dB。"
explorationv3,explorationv3 / SIREN / 正式 Size 矩阵烟雾测试,SIREN,reconstruction,Size1304,formal,PD,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/SIREN/Size1304/ionization__PD.yaml,ok,true,36.974301,39.154045,30,38.591091,1.61679,0.562954,false,,v3 官方严格校验,"5:36.974301,10:38.010364,15:36.175272,20:38.936324,25:39.14797,30:39.154045,35:39.061193,40:38.952084,45:38.923799,50:38.591091",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-siren-ionization-size1304-PD/20260813_000339_142614/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=38.591 dB，首探针增益=+1.617 dB，较峰值回落=0.563 dB。
explorationv3,explorationv3 / SIREN / 正式 Size 矩阵烟雾测试,SIREN,reconstruction,Size163,formal,GT,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/SIREN/Size163/ionization__GT.yaml,ok,true,34.548698,37.56785,50,37.56785,3.019152,0,false,,v3 官方严格校验,"5:34.548698,10:35.4281,15:36.038033,20:36.353019,25:36.537888,30:36.930123,35:37.128127,40:37.201076,45:37.459845,50:37.56785",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-siren-ionization-size163-GT/20260812_210010_328695/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=37.568 dB，首探针增益=+3.019 dB，较峰值回落=0.000 dB。
explorationv3,explorationv3 / SIREN / 正式 Size 矩阵烟雾测试,SIREN,reconstruction,Size163,formal,H_plus,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/SIREN/Size163/ionization__H_plus.yaml,ok,true,31.754131,35.258746,50,35.258746,3.504615,0,false,,v3 官方严格校验,"5:31.754131,10:32.943502,15:33.428453,20:34.012098,25:34.412545,30:34.555282,35:34.36955,40:34.389244,45:35.17772,50:35.258746",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-siren-ionization-size163-H_plus/20260812_210009_928768/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=35.259 dB，首探针增益=+3.505 dB，较峰值回落=0.000 dB。
explorationv3,explorationv3 / SIREN / 正式 Size 矩阵烟雾测试,SIREN,reconstruction,Size163,formal,H2,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/SIREN/Size163/ionization__H2.yaml,ok,true,35.381619,40.805157,50,40.805157,5.423538,0,false,,v3 官方严格校验,"5:35.381619,10:37.886878,15:39.231048,20:39.300556,25:39.872283,30:40.158106,35:40.406459,40:40.183298,45:40.246497,50:40.805157",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-siren-ionization-size163-H2/20260812_210010_125788/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=40.805 dB，首探针增益=+5.424 dB，较峰值回落=0.000 dB。
explorationv3,explorationv3 / SIREN / 正式 Size 矩阵烟雾测试,SIREN,reconstruction,Size163,formal,He,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/SIREN/Size163/ionization__He.yaml,ok,true,30.681255,34.533118,45,34.486274,3.805019,0.046844,false,,v3 官方严格校验,"5:30.681255,10:31.685074,15:32.462929,20:32.820837,25:33.40508,30:33.511904,35:33.856228,40:33.903188,45:34.533118,50:34.486274",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-siren-ionization-size163-He/20260812_210009_655402/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=34.486 dB，首探针增益=+3.805 dB，较峰值回落=0.047 dB。
explorationv3,explorationv3 / SIREN / 正式 Size 矩阵烟雾测试,SIREN,reconstruction,Size163,formal,PD,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/SIREN/Size163/ionization__PD.yaml,ok,true,36.041549,41.029231,50,41.029231,4.987682,0,false,,v3 官方严格校验,"5:36.041549,10:37.738284,15:38.743228,20:39.299223,25:39.639671,30:39.922496,35:39.946306,40:40.518561,45:40.674766,50:41.029231",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-siren-ionization-size163-PD/20260812_210009_918266/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=41.029 dB，首探针增益=+4.988 dB，较峰值回落=0.000 dB。
explorationv3,explorationv3 / SIREN / 正式 Size 矩阵烟雾测试,SIREN,reconstruction,Size326,formal,GT,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/SIREN/Size326/ionization__GT.yaml,ok,true,35.247505,38.880804,50,38.880804,3.633299,0,false,,v3 官方严格校验,"5:35.247505,10:36.282352,15:36.759662,20:37.104827,25:37.531946,30:37.737513,35:37.884217,40:38.44621,45:38.629298,50:38.880804",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-siren-ionization-size326-GT/20260812_213242_921112/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=38.881 dB，首探针增益=+3.633 dB，较峰值回落=0.000 dB。
explorationv3,explorationv3 / SIREN / 正式 Size 矩阵烟雾测试,SIREN,reconstruction,Size326,formal,H_plus,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/SIREN/Size326/ionization__H_plus.yaml,ok,true,31.97219,35.666139,45,35.56055,3.58836,0.105589,false,,v3 官方严格校验,"5:31.97219,10:33.102078,15:33.580775,20:34.636295,25:34.769831,30:34.849664,35:34.747437,40:35.11302,45:35.666139,50:35.56055",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-siren-ionization-size326-H_plus/20260812_213243_721402/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=35.561 dB，首探针增益=+3.588 dB，较峰值回落=0.106 dB。
explorationv3,explorationv3 / SIREN / 正式 Size 矩阵烟雾测试,SIREN,reconstruction,Size326,formal,H2,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/SIREN/Size326/ionization__H2.yaml,ok,true,35.574662,40.962188,50,40.962188,5.387526,0,false,,v3 官方严格校验,"5:35.574662,10:38.063956,15:38.956819,20:39.434355,25:39.955534,30:39.882688,35:40.228877,40:40.837783,45:40.727413,50:40.962188",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-siren-ionization-size326-H2/20260812_213243_080086/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=40.962 dB，首探针增益=+5.388 dB，较峰值回落=0.000 dB。
explorationv3,explorationv3 / SIREN / 正式 Size 矩阵烟雾测试,SIREN,reconstruction,Size326,formal,He,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/SIREN/Size326/ionization__He.yaml,ok,true,30.656629,34.547199,45,34.494547,3.837918,0.052652,false,,v3 官方严格校验,"5:30.656629,10:32.134239,15:32.791617,20:33.459236,25:32.939827,30:33.642884,35:34.090908,40:34.126857,45:34.547199,50:34.494547",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-siren-ionization-size326-He/20260812_213243_107431/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=34.495 dB，首探针增益=+3.838 dB，较峰值回落=0.053 dB。
explorationv3,explorationv3 / SIREN / 正式 Size 矩阵烟雾测试,SIREN,reconstruction,Size326,formal,PD,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/SIREN/Size326/ionization__PD.yaml,ok,true,36.676372,41.800643,50,41.800643,5.124271,0,false,,v3 官方严格校验,"5:36.676372,10:38.510464,15:39.271581,20:39.600905,25:40.16528,30:40.681346,35:40.538876,40:40.969105,45:40.810179,50:41.800643",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-siren-ionization-size326-PD/20260812_213243_469998/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=41.801 dB，首探针增益=+5.124 dB，较峰值回落=0.000 dB。
explorationv3,explorationv3 / SIREN / 正式 Size 矩阵烟雾测试,SIREN,reconstruction,Size652,formal,GT,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/SIREN/Size652/ionization__GT.yaml,ok,true,35.741014,40.018036,50,40.018036,4.277022,0,false,,v3 官方严格校验,"5:35.741014,10:37.173042,15:37.629057,20:37.79352,25:38.366329,30:38.662825,35:38.932648,40:39.188425,45:39.607046,50:40.018036",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-siren-ionization-size652-GT/20260812_222825_753177/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=40.018 dB，首探针增益=+4.277 dB，较峰值回落=0.000 dB。
explorationv3,explorationv3 / SIREN / 正式 Size 矩阵烟雾测试,SIREN,reconstruction,Size652,formal,H_plus,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/SIREN/Size652/ionization__H_plus.yaml,ok,true,32.040966,35.940001,50,35.940001,3.899035,0,false,,v3 官方严格校验,"5:32.040966,10:32.86028,15:33.987455,20:34.414288,25:34.397551,30:34.730739,35:35.058351,40:34.996474,45:35.195928,50:35.940001",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-siren-ionization-size652-H_plus/20260812_222825_691523/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=35.940 dB，首探针增益=+3.899 dB，较峰值回落=0.000 dB。
explorationv3,explorationv3 / SIREN / 正式 Size 矩阵烟雾测试,SIREN,reconstruction,Size652,formal,H2,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/SIREN/Size652/ionization__H2.yaml,ok,true,36.064675,40.295568,50,40.295568,4.230893,0,false,,v3 官方严格校验,"5:36.064675,10:37.521176,15:38.554516,20:39.269148,25:39.071446,30:39.323254,35:39.570316,40:40.030201,45:40.218603,50:40.295568",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-siren-ionization-size652-H2/20260812_222825_453976/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=40.296 dB，首探针增益=+4.231 dB，较峰值回落=0.000 dB。
explorationv3,explorationv3 / SIREN / 正式 Size 矩阵烟雾测试,SIREN,reconstruction,Size652,formal,He,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/SIREN/Size652/ionization__He.yaml,ok,true,30.879098,34.964372,50,34.964372,4.085274,0,false,,v3 官方严格校验,"5:30.879098,10:31.912064,15:32.866241,20:32.683201,25:32.9828,30:33.399567,35:33.702931,40:33.827241,45:34.59037,50:34.964372",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-siren-ionization-size652-He/20260812_222825_449652/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=34.964 dB，首探针增益=+4.085 dB，较峰值回落=0.000 dB。
explorationv3,explorationv3 / SIREN / 正式 Size 矩阵烟雾测试,SIREN,reconstruction,Size652,formal,PD,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/SIREN/Size652/ionization__PD.yaml,ok,true,37.458336,41.549463,50,41.549463,4.091127,0,false,,v3 官方严格校验,"5:37.458336,10:38.710796,15:39.002902,20:40.240268,25:39.886647,30:40.381072,35:40.627214,40:41.353761,45:41.490006,50:41.549463",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-siren-ionization-size652-PD/20260812_222825_135352/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=41.549 dB，首探针增益=+4.091 dB，较峰值回落=0.000 dB。
explorationv3,explorationv3 / VarExpert / 正式 Size 矩阵烟雾测试,VarExpert,reconstruction,Size082,formal,aggregate,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/VarExpert/Size082/ionization.yaml,ok,true,35.995593,41.385484,50,41.385484,5.389891,0,false,,v3 官方严格校验,"5:35.995593,10:37.652558,15:38.73897,20:39.295314,25:39.67492,30:40.244077,35:40.519756,40:40.766733,45:41.227989,50:41.385484",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-var-expert-ionization-size082/20260813_015505_335118/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=41.385 dB，首探针增益=+5.390 dB，较峰值回落=0.000 dB。
explorationv3,explorationv3 / VarExpert / 正式 Size 矩阵烟雾测试,VarExpert,reconstruction,Size1304,formal,aggregate,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/VarExpert/Size1304/ionization.yaml,ok,true,36.934385,42.738285,45,42.449611,5.515226,0.288674,false,,v3 官方严格校验,"5:36.934385,10:39.039264,15:39.896113,20:40.409931,25:40.945042,30:41.756325,35:41.161787,40:42.251198,45:42.738285,50:42.449611",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-var-expert-ionization-size1304/20260813_083924_947506/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=42.450 dB，首探针增益=+5.515 dB，较峰值回落=0.289 dB。
explorationv3,explorationv3 / VarExpert / 正式 Size 矩阵烟雾测试,VarExpert,reconstruction,Size163,formal,aggregate,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/VarExpert/Size163/ionization.yaml,ok,true,36.714235,42.832758,50,42.832758,6.118523,0,false,,v3 官方严格校验,"5:36.714235,10:38.664496,15:40.103598,20:40.565477,25:40.992237,30:41.404425,35:41.781273,40:41.929019,45:42.547043,50:42.832758",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-var-expert-ionization-size163/20260813_031704_856145/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=42.833 dB，首探针增益=+6.119 dB，较峰值回落=0.000 dB。
